Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,Tanner,Arden,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,371
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,Arden,CJ,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,375
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,CJ,Tanner,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,379
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,Tanner,Peter,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,383
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,Peter,Arden,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,387
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Catch,Arden,Alex,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,391
2025-10-25 10:48,Fall Easterns,UNCW Alumni,82,O,1,2,Offense,Goal,Alex,Cagle,,,Alex,Arden,CJ,Peter,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,395
2025-10-25 10:48,Fall Easterns,UNCW Alumni,16,D,1,3,Defense,Pull,,,Ben,3.216,Bryant,Brady,Hudson,Ben,Roman,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,470
2025-10-25 10:48,Fall Easterns,UNCW Alumni,16,D,1,3,Defense,Goal,,,Anonymous,,Bryant,Brady,Hudson,Ben,Roman,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,484
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Alex,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,555
